# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
SYM1	YLR251W	YLR251W_mRNA	protein_coding	0	0	1	22	14	0	0	1	0	0	0	0	0	8
TAD3	YLR316C	YLR316C_mRNA	protein_coding	0	3	3	28	18	0	0	3	0	0	0	0	3	10
TAE1	YBR261C	YBR261C_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
TAF13	YML098W	YML098W_mRNA	protein_coding	0	1	1	42	23	0	0	1	0	0	0	0	1	19
TAF8	YML114C	YML114C_mRNA	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	6
TAH11	YJR046W	YJR046W_mRNA	protein_coding	0	6	2	21	7	0	0	2	0	0	0	0	6	14
TAL1	YLR354C	YLR354C_mRNA	protein_coding	0	0	0	16	14	0	0	0	0	0	0	0	0	2
TAM41	YGR046W	YGR046W_mRNA	protein_coding	0	2	1	32	14	0	0	1	0	0	0	0	2	18
TAT1	YBR069C	YBR069C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TCB3	YML072C	YML072C_mRNA	protein_coding	0	6	7	29	14	0	0	7	0	0	0	0	6	15
TDA11	YHR159W	YHR159W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
TDA3	YHR009C	YHR009C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TDA9	YML081W	YML081W_mRNA	protein_coding	0	1	0	21	6	0	0	0	0	0	0	0	1	15
TDP1	YBR223C	YBR223C_mRNA	protein_coding	0	2	1	24	11	0	0	1	0	0	0	0	2	13
TEM1	YML064C	YML064C_mRNA	protein_coding	0	0	0	12	12	0	0	0	0	0	0	0	0	0
TEP1	YNL128W	YNL128W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TFA2	YKR062W	YKR062W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
TFC4	YGR047C	YGR047C_mRNA	protein_coding	0	6	1	29	15	0	0	1	0	0	0	0	6	14
THG1	YGR024C	YGR024C_mRNA	protein_coding	0	1	0	15	13	0	0	0	0	0	0	0	1	2
THI12	YNL332W	YNL332W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
THI2	YBR240C	YBR240C_mRNA	protein_coding	0	2	0	15	13	0	0	0	0	0	0	0	2	2
THI20	YOL055C	YOL055C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
THI22	YPR121W	YPR121W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
THI7	YLR237W	YLR237W_mRNA	protein_coding	0	0	0	17	2	0	0	0	0	0	0	0	0	15
THI74	YDR438W	YDR438W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
THO2	YNL139C	YNL139C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
TIF4632	YGL049C	YGL049C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TIM21	YGR033C	YGR033C_mRNA	protein_coding	0	1	0	7	3	0	0	0	0	0	0	0	1	4
TIM22	YDL217C	YDL217C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
TIM50	YPL063W	YPL063W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
TIR3	YIL011W	YIL011W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TKL2	YBR117C	YBR117C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
TMA10	YLR327C	YLR327C_mRNA	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	10
TMA64	YDR117C	YDR117C_mRNA	protein_coding	0	0	0	5	4	0	0	0	0	0	0	0	0	1
TMA7	YLR262C-A	YLR262C-A_mRNA	protein_coding	0	0	0	24	14	0	0	0	0	0	0	0	0	10
TMN2	YDR107C	YDR107C_mRNA	protein_coding	0	0	0	3	2	0	0	0	0	0	0	0	0	1
TMS1	YDR105C	YDR105C_mRNA	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0
TOH1	YJL171C	YJL171C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
TOM22	YNL131W	YNL131W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TOM40	YMR203W	YMR203W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
TOM5	YPR133W-A	YPR133W-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TOP3	YLR234W	YLR234W_mRNA	protein_coding	0	5	0	13	0	0	0	0	0	0	0	0	5	13
TOR1	YJR066W	YJR066W_mRNA	protein_coding	0	8	5	21	12	0	0	5	0	0	0	0	8	9
TOR2	YKL203C	YKL203C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TOS6	YNL300W	YNL300W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TRF5	YNL299W	YNL299W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TRK1	YJL129C	YJL129C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TRM1	YDR120C	YDR120C_mRNA	protein_coding	0	1	4	10	1	0	0	4	0	0	0	0	1	9
TRM13	YOL125W	YOL125W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TRP2	YER090W	YER090W_mRNA	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0
TRP5	YGL026C	YGL026C_mRNA	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0
TRR4	tR(CCG)L	tR(CCG)L_tRNA	protein_coding	0	0	0	47	23	0	0	0	0	0	0	0	0	24
TRS20	YBR254C	YBR254C_mRNA	protein_coding	0	3	0	18	3	0	0	0	0	0	0	0	3	15
TRS85	YDR108W	YDR108W_mRNA	protein_coding	0	0	1	2	2	0	0	1	0	0	0	0	0	0
TSA1	YML028W	YML028W_mRNA	protein_coding	0	2	0	35	3	0	0	0	0	0	0	0	2	32
TSC11	YER093C	YER093C_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
TSL1	YML100W	YML100W_mRNA	protein_coding	0	3	2	31	26	0	0	2	0	0	0	0	3	5
TUB1	YML085C	YML085C_mRNA	protein_coding	0	1	0	33	14	0	0	0	0	0	0	0	1	19
TUB3	YML124C	YML124C_mRNA	protein_coding	0	5	0	52	23	0	2	0	0	0	0	0	5	27
TUB4	YLR212C	YLR212C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TUF1	YOR187W	YOR187W_mRNA	protein_coding	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TVP15	YDR100W	YDR100W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TYW3	YGL050W	YGL050W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
UBC12	YLR306W	YLR306W_mRNA	protein_coding	0	1	0	22	12	0	0	0	0	0	0	0	1	10
UBP2	YOR124C	YOR124C_mRNA	protein_coding	0	1	0	1	1	0	0	0	0	0	0	0	1	0
UBP3	YER151C	YER151C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
UBP9	YER098W	YER098W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
UCC1	YLR224W	YLR224W_mRNA	protein_coding	0	0	1	17	7	0	0	1	0	0	0	0	0	10
UFD1	YGR048W	YGR048W_mRNA	protein_coding	0	3	0	31	19	0	0	0	0	0	0	0	3	12
UFO1	YML088W	YML088W_mRNA	protein_coding	1	5	0	30	10	0	0	0	0	0	1	0	5	20
UGA1	YGR019W	YGR019W_mRNA	protein_coding	0	0	2	14	14	0	0	2	0	0	0	0	0	0
UGA2	YBR006W	YBR006W_mRNA	protein_coding	0	8	0	30	17	0	0	0	0	0	0	0	8	13
UIP3	YAR027W	YAR027W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
UIP4	YPL186C	YPL186C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
ULP2	YIL031W	YIL031W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
UME6	YDR207C	YDR207C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
UPS2	YLR168C	YLR168C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
URA5	YML106W	YML106W_mRNA	protein_coding	0	1	0	30	12	0	0	0	0	0	0	0	1	18
URB1	YKL014C	YKL014C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
URB2	YJR041C	YJR041C_mRNA	protein_coding	0	4	5	27	13	0	0	5	0	0	0	0	4	14
URC2	YDR520C	YDR520C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
USA1	YML029W	YML029W_mRNA	protein_coding	0	11	8	23	5	0	0	8	0	0	0	0	11	18
UTP13	YLR222C	YLR222C_mRNA	protein_coding	0	2	0	15	5	0	0	0	0	0	0	0	2	10
UTP14	YML093W	YML093W_mRNA	protein_coding	0	6	2	34	14	0	0	2	0	0	0	0	6	20
UTP20	YBL004W	YBL004W_mRNA	protein_coding	0	2	5	14	13	0	0	5	0	0	0	0	2	1
UTR1	YJR049C	YJR049C_mRNA	protein_coding	0	0	0	20	15	0	0	0	0	0	0	0	0	5
VAC17	YCL063W	YCL063W_mRNA	protein_coding	0	0	5	40	24	0	0	5	0	0	0	0	0	16
VAN1	YML115C	YML115C_mRNA	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	6
VBA1	YMR088C	YMR088C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
VBA3	YCL069W	YCL069W_mRNA	protein_coding	0	0	0	17	14	0	0	0	0	0	0	0	0	3
VBA4	YDR119W	YDR119W_mRNA	protein_coding	0	1	0	10	10	0	0	0	0	0	0	0	1	0
VBA5	YKR105C	YKR105C_mRNA	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	1	3
VHR2	YER064C	YER064C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
VID28	YIL017C	YIL017C_mRNA	protein_coding	0	0	1	1	0	0	0	1	0	0	0	0	0	1
VID30	YGL227W	YGL227W_mRNA	protein_coding	0	0	0	7	7	0	0	0	0	0	0	0	0	0
VMA4	YOR332W	YOR332W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
VMA7	YGR020C	YGR020C_mRNA	protein_coding	0	0	0	18	4	0	0	0	0	0	0	0	0	14
VPS17	YOR132W	YOR132W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
VPS28	YPL065W	YPL065W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
VPS29	YHR012W	YHR012W_mRNA	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0
VPS3	YDR495C	YDR495C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
VPS34	YLR240W	YLR240W_mRNA	protein_coding	0	5	0	6	6	0	0	0	0	0	0	0	5	0
VPS35	YJL154C	YJL154C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
VPS38	YLR360W	YLR360W_mRNA	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3
VPS4	YPR173C	YPR173C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
VPS55	YJR044C	YJR044C_mRNA	protein_coding	0	0	0	29	14	0	0	0	0	0	0	0	0	15
VPS63	YLR261C	YLR261C_mRNA	protein_coding	0	0	3	23	9	0	0	3	0	0	0	0	0	14
VPS64	YDR200C	YDR200C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
VPS65	YLR322W	YLR322W_mRNA	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	5
VPS68	YOL129W	YOL129W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
VPS71	YML041C	YML041C_mRNA	protein_coding	0	7	0	10	9	0	0	0	0	0	0	0	7	1
VPS75	YNL246W	YNL246W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
VPS9	YML097C	YML097C_mRNA	protein_coding	0	4	1	43	24	0	0	1	0	0	0	0	4	19
VRG4	YGL225W	YGL225W_mRNA	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	7
VRP1	YLR337C	YLR337C_mRNA	protein_coding	0	9	6	35	5	0	0	6	0	0	0	0	9	30
WAR1	YML076C	YML076C_mRNA	protein_coding	0	5	2	9	2	0	0	2	0	0	0	0	5	7
XBP1	YIL101C	YIL101C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
XDJ1	YLR090W	YLR090W_mRNA	protein_coding	0	9	3	33	16	0	0	3	0	0	0	0	9	17
XYL2	YLR070C	YLR070C_mRNA	protein_coding	0	0	1	14	9	0	0	1	0	0	0	0	0	5
YAE1	YJR067C	YJR067C_mRNA	protein_coding	0	2	0	24	10	0	0	0	0	0	0	0	2	14
YAF9	YNL107W	YNL107W_mRNA	protein_coding	0	1	0	31	9	0	0	0	0	0	0	0	1	22
YAL063C-A	YAL063C-A	YAL063C-A_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YAP1801	YHR161C	YHR161C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YAR028W	YAR028W	YAR028W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YAR029W	YAR029W	YAR029W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YAR030C	YAR030C	YAR030C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YAR035C-A	YAR035C-A	YAR035C-A_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YAR047C	YAR047C	YAR047C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YAR053W	YAR053W	YAR053W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YAT1	YAR035W	YAR035W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YBL005W-A	YBL005W-A	YBL005W-A		0	0	0	21	1	0	0	0	0	0	0	0	0	20
YBL005W-B	YBL005W-B	YBL005W-B		0	0	0	24	4	0	0	0	0	0	0	0	0	20
YBL006W-A	YBL006W-A	YBL006W-A_mRNA	protein_coding	0	1	0	32	16	0	0	0	0	0	0	0	1	16
YBL008W-A	YBL008W-A	YBL008W-A_mRNA	protein_coding	0	0	0	28	16	0	0	0	0	0	0	0	0	12
YBL010C	YBL010C	YBL010C_mRNA	protein_coding	0	0	0	34	23	0	0	0	0	0	0	0	0	11
YBL012C	YBL012C	YBL012C_mRNA	protein_coding	0	0	1	35	19	0	0	1	0	0	0	0	0	16
YBL028C	YBL028C	YBL028C_mRNA	protein_coding	0	1	0	20	4	0	0	0	0	0	0	0	1	16
YBL029C-A	YBL029C-A	YBL029C-A_mRNA	protein_coding	0	0	0	17	3	0	0	0	0	0	0	0	0	14
YBL029W	YBL029W	YBL029W_mRNA	protein_coding	0	2	1	17	16	0	0	1	0	0	0	0	2	1
YBL077W	YBL077W	YBL077W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YBL081W	YBL081W	YBL081W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YBP1	YBR216C	YBR216C_mRNA	protein_coding	1	4	2	24	14	1	0	2	0	0	0	0	4	10
YBP2	YGL060W	YGL060W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YBR012C	YBR012C	YBR012C_mRNA	protein_coding	0	0	0	15	15	0	0	0	0	0	0	0	0	0
YBR012W-A	YBR012W-A	YBR012W-A		0	0	0	11	0	0	0	0	0	0	0	0	0	11
YBR012W-B	YBR012W-B	YBR012W-B		0	0	0	24	13	0	0	0	0	0	0	0	0	11
YBR013C	YBR013C	YBR013C_mRNA	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	0	15
YBR016W	YBR016W	YBR016W_mRNA	protein_coding	0	1	0	23	9	0	0	0	0	0	0	0	1	14
YBR071W	YBR071W	YBR071W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YBR072C-A	YBR072C-A	YBR072C-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YBR074W	YBR074W	YBR074W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YBR116C	YBR116C	YBR116C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YBR206W	YBR206W	YBR206W_mRNA	protein_coding	0	0	0	9	9	0	0	0	0	0	0	0	0	0
YBR209W	YBR209W	YBR209W_mRNA	protein_coding	0	0	1	28	18	0	0	1	0	0	0	0	0	10
YBR219C	YBR219C	YBR219C_mRNA	protein_coding	0	1	0	26	10	0	3	0	0	0	0	0	1	13
YBR220C	YBR220C	YBR220C_mRNA	protein_coding	0	7	2	23	13	0	0	2	0	0	0	0	7	10
YBR221W-A	YBR221W-A	YBR221W-A_mRNA	protein_coding	0	0	0	33	12	0	0	0	0	0	0	0	0	21
YBR223W-A	YBR223W-A	YBR223W-A_mRNA	protein_coding	0	0	0	23	12	0	0	0	0	0	0	0	0	11
YBR224W	YBR224W	YBR224W_mRNA	protein_coding	0	0	0	23	14	0	0	0	0	0	0	0	0	9
YBR225W	YBR225W	YBR225W_mRNA	protein_coding	0	4	2	21	13	0	0	2	0	0	0	0	4	8
YBR226C	YBR226C	YBR226C_mRNA	protein_coding	0	1	1	22	11	0	0	1	0	0	0	0	1	11
YBR230W-A	YBR230W-A	YBR230W-A_mRNA	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	6
YBR238C	YBR238C	YBR238C_mRNA	protein_coding	0	0	0	16	0	0	0	0	0	0	0	0	0	16
YBR241C	YBR241C	YBR241C_mRNA	protein_coding	0	0	0	17	17	0	0	0	0	0	0	0	0	0
YBR242W	YBR242W	YBR242W_mRNA	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	12
YBR259W	YBR259W	YBR259W_mRNA	protein_coding	0	2	0	13	0	0	0	0	0	0	0	0	2	13
YBR262C	YBR262C	YBR262C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YCL022C	YCL022C	YCL022C_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
YCL023C	YCL023C	YCL023C_mRNA	protein_coding	0	0	0	6	6	0	0	0	0	0	0	0	0	0
YCL041C	YCL041C	YCL041C_mRNA	protein_coding	0	0	0	20	14	0	0	0	0	0	0	0	0	6
YCL042W	YCL042W	YCL042W_mRNA	protein_coding	0	0	1	18	5	0	0	1	0	0	0	0	0	13
YCL046W	YCL046W	YCL046W_mRNA	protein_coding	0	0	0	27	11	0	0	0	0	0	0	0	0	16
YCL048W-A	YCL048W-A	YCL048W-A_mRNA	protein_coding	0	0	0	41	16	0	0	0	0	0	0	0	0	25
YCL049C	YCL049C	YCL049C_mRNA	protein_coding	0	3	5	31	20	0	0	5	0	0	0	0	3	11
YCL057C-A	YCL057C-A	YCL057C-A_mRNA	protein_coding	0	1	0	36	21	0	0	0	0	0	0	0	1	15
YCL065W	YCL065W	YCL065W_mRNA	protein_coding	0	0	0	27	25	0	0	0	0	0	0	0	0	2
YCL068C	YCL068C	YCL068C_mRNA	protein_coding	0	0	0	21	5	0	0	0	0	0	0	0	0	16
YCL074W	YCL074W	YCL074W	pseudogene	0	0	0	46	8	0	0	0	9	0	0	0	0	29
YCL075W	YCL075W	YCL075W	pseudogene	0	1	0	45	21	0	0	0	19	1	0	0	0	6
YCL076W	YCL076W	YCL076W_mRNA	protein_coding	0	0	6	40	40	0	0	6	0	0	0	0	0	0
YCR013C	YCR013C	YCR013C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YCR016W	YCR016W	YCR016W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YCR022C	YCR022C	YCR022C_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
YCR023C	YCR023C	YCR023C_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
YCR024C-B	YCR024C-B	YCR024C-B_mRNA	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0
YCR025C	YCR025C	YCR025C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YCS4	YLR272C	YLR272C_mRNA	protein_coding	0	4	1	23	7	0	0	1	0	0	0	0	4	16
YDL050C	YDL050C	YDL050C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YDL085C-A	YDL085C-A	YDL085C-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YDL086C-A	YDL086C-A	YDL086C-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YDL086W	YDL086W	YDL086W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YDL144C	YDL144C	YDL144C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YDL218W	YDL218W	YDL218W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YDL221W	YDL221W	YDL221W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YDL247W-A	YDL247W-A	YDL247W-A_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YDR010C	YDR010C	YDR010C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YDR094W	YDR094W	YDR094W_mRNA	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0
YDR095C	YDR095C	YDR095C_mRNA	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3
YDR098C-A	YDR098C-A	YDR098C-A		0	0	0	1	0	0	0	0	0	0	0	0	0	1
YDR098C-B	YDR098C-B	YDR098C-B		0	0	0	3	2	0	0	0	0	0	0	0	0	1
YDR102C	YDR102C	YDR102C_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
YDR109C	YDR109C	YDR109C_mRNA	protein_coding	0	0	0	6	1	0	0	0	0	0	0	0	0	5
YDR114C	YDR114C	YDR114C_mRNA	protein_coding	0	0	1	5	5	0	0	1	0	0	0	0	0	0
YDR118W-A	YDR118W-A	YDR118W-A_mRNA	protein_coding	0	0	0	6	6	0	0	0	0	0	0	0	0	0
YDR124W	YDR124W	YDR124W_mRNA	protein_coding	0	5	1	28	15	0	0	1	0	0	0	0	5	13
YDR199W	YDR199W	YDR199W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YDR203W	YDR203W	YDR203W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YDR239C	YDR239C	YDR239C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YDR271C	YDR271C	YDR271C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YDR274C	YDR274C	YDR274C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YDR491C	YDR491C	YDR491C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YDR514C	YDR514C	YDR514C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YDR541C	YDR541C	YDR541C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YDR543C	YDR543C	YDR543C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YDR544C	YDR544C	YDR544C_mRNA	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0
YEF3	YLR249W	YLR249W_mRNA	protein_coding	0	3	2	29	13	0	0	2	0	0	0	0	3	16
YEL028W	YEL028W	YEL028W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YEL030C-A	YEL030C-A	YEL030C-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YEL067C	YEL067C	YEL067C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YEL068C	YEL068C	YEL068C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YER066C-A	YER066C-A	YER066C-A_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
YER067C-A	YER067C-A	YER067C-A_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
YER068C-A	YER068C-A	YER068C-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YER088C-A	YER088C-A	YER088C-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YER088W-B	YER088W-B	YER088W-B_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YER090C-A	YER090C-A	YER090C-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YER091C-A	YER091C-A	YER091C-A_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YER097W	YER097W	YER097W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YER152C	YER152C	YER152C_mRNA	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0
YER152W-A	YER152W-A	YER152W-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YER165C-A	YER165C-A	YER165C-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YFR034W-A	YFR034W-A	YFR034W-A_mRNA	protein_coding	0	0	0	7	7	0	0	0	0	0	0	0	0	0
YFR035C	YFR035C	YFR035C_mRNA	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	7
YFR036W-A	YFR036W-A	YFR036W-A_mRNA	protein_coding	0	0	0	9	9	0	0	0	0	0	0	0	0	0
YFR045W	YFR045W	YFR045W_mRNA	protein_coding	0	1	0	6	0	0	0	0	0	0	0	0	1	6
YFR052C-A	YFR052C-A	YFR052C-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YFR054C	YFR054C	YFR054C_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
YFR056C	YFR056C	YFR056C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YGK3	YOL128C	YOL128C_mRNA	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0
YGL024W	YGL024W	YGL024W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YGL063C-A	YGL063C-A	YGL063C-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YGL088W	YGL088W	YGL088W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
