# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
RPA43	YOR340C	YOR340C_mRNA	protein_coding	0	0	0	11	7	0	0	0	0	0	0	0	0	4
RPB2	YOR151C	YOR151C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RPB3	YIL021W	YIL021W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RPC10	YHR143W-A	YHR143W-A_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RPC17	YJL011C	YJL011C_mRNA	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4
RPC19	YNL113W	YNL113W_mRNA	protein_coding	0	0	0	10	10	0	0	0	0	0	0	0	0	0
RPC82	YPR190C	YPR190C_mRNA	protein_coding	0	8	1	8	5	0	0	1	0	0	0	0	8	3
RPD3	YNL330C	YNL330C_mRNA	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	7
RPG1	YBR079C	YBR079C_mRNA	protein_coding	0	3	2	7	6	0	0	2	0	0	0	0	3	1
RPH1	YER169W	YER169W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
RPI1	YIL119C	YIL119C_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
RPL10	YLR075W	YLR075W_mRNA	protein_coding	0	0	0	26	16	0	0	0	0	0	0	0	0	10
RPL11B	YGR085C	YGR085C_mRNA	protein_coding	0	0	0	11	4	0	0	0	0	0	0	0	0	7
RPL12A	YEL054C	YEL054C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RPL15A	YLR029C	YLR029C_mRNA	protein_coding	0	0	1	12	6	0	0	1	0	0	0	0	0	6
RPL15B	YMR121C	YMR121C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RPL16A	YIL133C	YIL133C_mRNA	protein_coding	0	1	0	1	1	0	0	0	0	0	0	0	1	0
RPL19A	YBR084C-A	YBR084C-A_mRNA	protein_coding	0	0	0	4	2	0	0	0	0	0	0	0	0	2
RPL19B	YBL027W	YBL027W_mRNA	protein_coding	0	0	0	24	12	0	6	0	0	0	0	0	0	6
RPL22A	YLR061W	YLR061W_mRNA	protein_coding	0	0	0	5	4	0	0	0	0	0	0	0	0	1
RPL22B	YFL034C-A	YFL034C-A_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RPL24A	YGL031C	YGL031C_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
RPL24B	YGR148C	YGR148C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RPL25	YOL127W	YOL127W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RPL26A	YLR344W	YLR344W_mRNA	protein_coding	0	0	0	7	1	0	2	0	0	0	0	0	0	4
RPL26B	YGR034W	YGR034W_mRNA	protein_coding	0	0	0	11	2	0	4	0	0	0	0	0	0	5
RPL27B	YDR471W	YDR471W_mRNA	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0
RPL2B	YIL018W	YIL018W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RPL3	YOR063W	YOR063W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RPL30	YGL030W	YGL030W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RPL33A	YPL143W	YPL143W_mRNA	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3
RPL36A	YMR194W	YMR194W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RPL37B	YDR500C	YDR500C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
RPL38	YLR325C	YLR325C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
RPL40A	YIL148W	YIL148W_mRNA	protein_coding	0	1	0	5	0	0	1	0	0	0	0	0	1	4
RPL42A	YNL162W	YNL162W_mRNA	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0
RPL43A	YPR043W	YPR043W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RPL5	YPL131W	YPL131W_mRNA	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0
RPL6A	YML073C	YML073C_mRNA	protein_coding	0	0	0	5	1	0	0	0	0	0	0	0	0	4
RPM2	YML091C	YML091C_mRNA	protein_coding	0	2	1	2	1	0	0	1	0	0	0	0	2	1
RPO21	YDL140C	YDL140C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RPO26	YPR187W	YPR187W_mRNA	protein_coding	0	0	0	8	4	0	0	0	0	0	0	0	0	4
RPO41	YFL036W	YFL036W_mRNA	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0
RPP0	YLR340W	YLR340W_mRNA	protein_coding	0	0	1	10	6	0	0	1	0	0	0	0	0	4
RPP1	YHR062C	YHR062C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RPS0B	YLR048W	YLR048W_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
RPS11B	YBR048W	YBR048W_mRNA	protein_coding	0	0	0	6	3	0	0	0	0	0	0	0	0	3
RPS17A	YML024W	YML024W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RPS18B	YML026C	YML026C_mRNA	protein_coding	0	0	0	18	18	0	0	0	0	0	0	0	0	0
RPS1B	YML063W	YML063W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RPS21A	YKR057W	YKR057W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RPS22B	YLR367W	YLR367W_mRNA	protein_coding	0	0	0	3	1	0	1	0	0	0	0	0	0	1
RPS23A	YGR118W	YGR118W_mRNA	protein_coding	0	0	0	17	7	0	0	0	0	0	0	0	0	10
RPS23B	YPR132W	YPR132W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RPS25A	YGR027C	YGR027C_mRNA	protein_coding	0	1	0	10	9	0	0	0	0	0	0	0	1	1
RPS25B	YLR333C	YLR333C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RPS28B	YLR264W	YLR264W_mRNA	protein_coding	0	1	0	38	14	0	0	0	0	0	0	0	1	24
RPS30A	YLR287C-A	YLR287C-A_mRNA	protein_coding	0	0	0	53	25	0	1	0	0	0	0	0	0	27
RPS7B	YNL096C	YNL096C_mRNA	protein_coding	0	0	0	9	9	0	0	0	0	0	0	0	0	0
RPT2	YDL007W	YDL007W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RQC1	YDR333C	YDR333C_mRNA	protein_coding	0	0	0	3	2	0	0	0	0	0	0	0	0	1
RRD1	YIL153W	YIL153W_mRNA	protein_coding	0	2	0	3	0	0	0	0	0	0	0	0	2	3
RRG8	YPR116W	YPR116W_mRNA	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0
RRN10	YBL025W	YBL025W_mRNA	protein_coding	0	0	0	23	3	0	0	0	0	0	0	0	0	20
RRN11	YML043C	YML043C_mRNA	protein_coding	0	3	1	13	0	0	0	1	0	0	0	0	3	13
RRN6	YBL014C	YBL014C_mRNA	protein_coding	0	7	3	31	19	0	0	3	0	0	0	0	7	12
RRN7	YJL025W	YJL025W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
RRP40	YOL142W	YOL142W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RRP43	YCR035C	YCR035C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
RRT12	YCR045C	YCR045C_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
RRT14	YIL127C	YIL127C_mRNA	protein_coding	0	0	0	3	1	0	0	0	0	0	0	0	0	2
RRT16	YNL105W	YNL105W_mRNA	protein_coding	0	0	0	20	5	0	0	0	0	0	0	0	0	15
RSA3	YLR221C	YLR221C_mRNA	protein_coding	0	0	0	4	3	0	0	0	0	0	0	0	0	1
RSC1	YGR056W	YGR056W_mRNA	protein_coding	0	8	3	7	0	0	0	3	0	0	0	0	8	7
RSC2	YLR357W	YLR357W_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
RSC30	YHR056C	YHR056C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RSC58	YLR033W	YLR033W_mRNA	protein_coding	0	0	0	9	4	0	0	0	0	0	0	0	0	5
RSC8	YFR037C	YFR037C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RSC9	YML127W	YML127W_mRNA	protein_coding	0	6	0	20	14	0	0	0	0	0	0	0	6	6
RSE1	YML049C	YML049C_mRNA	protein_coding	0	4	6	15	12	0	0	6	0	0	0	0	4	3
RSF1	YMR030W	YMR030W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RSM19	YNR037C	YNR037C_mRNA	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0
RSM28	YDR494W	YDR494W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RSM7	YJR113C	YJR113C_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
RTC1	YOL138C	YOL138C_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
RTG2	YGL252C	YGL252C_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
RTP1	YMR185W	YMR185W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RTS3	YGR161C	YGR161C_mRNA	protein_coding	0	2	1	7	1	0	0	1	0	0	0	0	2	6
RUF21	RUF21	RUF21_ncRNA	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RUF22	RUF22	RUF22_ncRNA	lincRNA	0	0	0	2	2	0	0	0	0	0	0	0	0	0
SAE2	YGL175C	YGL175C_mRNA	protein_coding	0	0	0	7	5	0	0	0	0	0	0	0	0	2
SAH1	YER043C	YER043C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SAL1	YNL083W	YNL083W_mRNA	protein_coding	0	0	1	1	0	0	0	1	0	0	0	0	0	1
SAM2	YDR502C	YDR502C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
SAP1	YER047C	YER047C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SAP155	YFR040W	YFR040W_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
SAP4	YGL229C	YGL229C_mRNA	protein_coding	0	1	0	5	1	0	0	0	0	0	0	0	1	4
SCD5	YOR329C	YOR329C_mRNA	protein_coding	0	1	1	9	6	0	0	1	0	0	0	0	1	3
SCD6	YPR129W	YPR129W_mRNA	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0
SCL1	YGL011C	YGL011C_mRNA	protein_coding	0	0	0	4	1	0	0	0	0	0	0	0	0	3
SCM4	YGR049W	YGR049W_mRNA	protein_coding	0	0	0	25	12	0	0	0	0	0	0	0	0	13
SCO2	YBR024W	YBR024W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SCT1	YBL011W	YBL011W_mRNA	protein_coding	0	9	1	23	10	0	0	1	0	0	0	0	9	13
SDC1	YDR469W	YDR469W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SDD1	YEL057C	YEL057C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SDO1	YLR022C	YLR022C_mRNA	protein_coding	0	0	0	5	4	0	0	0	0	0	0	0	0	1
SDS22	YKL193C	YKL193C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SDS23	YGL056C	YGL056C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
SDS24	YBR214W	YBR214W_mRNA	protein_coding	0	0	0	4	2	0	0	0	0	0	0	0	0	2
SDT1	YGL224C	YGL224C_mRNA	protein_coding	0	0	1	13	11	0	0	1	0	0	0	0	0	2
SEA4	YBL104C	YBL104C_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
SEC13	YLR208W	YLR208W_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
SEC15	YGL233W	YGL233W_mRNA	protein_coding	0	0	1	8	1	0	0	1	0	0	0	0	0	7
SEC18	YBR080C	YBR080C_mRNA	protein_coding	0	1	0	9	8	0	0	0	0	0	0	0	1	1
SEC2	YNL272C	YNL272C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SEC21	YNL287W	YNL287W_mRNA	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0
SEC22	YLR268W	YLR268W_mRNA	protein_coding	0	0	0	25	11	0	0	0	0	0	0	0	0	14
SEC62	YPL094C	YPL094C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SEC65	YML105C	YML105C_mRNA	protein_coding	0	0	0	4	1	0	0	0	0	0	0	0	0	3
SEC72	YLR292C	YLR292C_mRNA	protein_coding	0	0	0	34	22	0	0	0	0	0	0	0	0	12
SED5	YLR026C	YLR026C_mRNA	protein_coding	0	1	0	8	2	0	0	0	0	0	0	0	1	6
SEG2	YKL105C	YKL105C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SEO1	YAL067C	YAL067C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
SFH1	YLR321C	YLR321C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SGA1	YIL099W	YIL099W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SGD1	YLR336C	YLR336C_mRNA	protein_coding	0	0	1	5	1	0	0	1	0	0	0	0	0	4
SGS1	YMR190C	YMR190C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SGV1	YPR161C	YPR161C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SHC1	YER096W	YER096W_mRNA	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0
SHE1	YBL031W	YBL031W_mRNA	protein_coding	0	0	0	4	3	0	0	0	0	0	0	0	0	1
SHE10	YGL228W	YGL228W_mRNA	protein_coding	0	1	2	7	6	0	0	2	0	0	0	0	1	1
SHE2	YKL130C	YKL130C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SHG1	YBR258C	YBR258C_mRNA	protein_coding	0	0	0	25	19	0	0	0	0	0	0	0	0	6
SHH3	YMR118C	YMR118C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SHM2	YLR058C	YLR058C_mRNA	protein_coding	0	1	0	1	1	0	0	0	0	0	0	0	1	0
SHY1	YGR112W	YGR112W_mRNA	protein_coding	0	0	0	23	10	0	0	0	0	0	0	0	0	13
SIC1	YLR079W	YLR079W_mRNA	protein_coding	0	0	1	36	18	0	0	1	0	0	0	0	0	18
SIL1	YOL031C	YOL031C_mRNA	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4
SIM1	YIL123W	YIL123W_mRNA	protein_coding	0	0	0	4	3	0	0	0	0	0	0	0	0	1
SIP2	YGL208W	YGL208W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
SKG6	YHR149C	YHR149C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SKI3	YPR189W	YPR189W_mRNA	protein_coding	0	3	2	16	12	0	0	2	0	0	0	0	3	4
SKI8	YGL213C	YGL213C_mRNA	protein_coding	0	0	1	4	1	0	0	1	0	0	0	0	0	3
SKN1	YGR143W	YGR143W_mRNA	protein_coding	0	0	2	18	12	0	0	2	0	0	0	0	0	6
SKP1	YDR328C	YDR328C_mRNA	protein_coding	0	0	0	5	1	0	0	0	0	0	0	0	0	4
SLA1	YBL007C	YBL007C_mRNA	protein_coding	0	5	5	29	11	0	0	5	0	0	0	0	5	18
SLD5	YDR489W	YDR489W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SLF1	YDR515W	YDR515W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SLM2	YNL047C	YNL047C_mRNA	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	9
SLM4	YBR077C	YBR077C_mRNA	protein_coding	0	0	0	16	8	0	0	0	0	0	0	0	0	8
SLM5	YCR024C	YCR024C_mRNA	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	6
SLN1	YIL147C	YIL147C_mRNA	protein_coding	0	0	0	10	6	0	0	0	0	0	0	0	0	4
SLX1	YBR228W	YBR228W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
SLX4	YLR135W	YLR135W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SLX5	YDL013W	YDL013W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SLX9	YGR081C	YGR081C_mRNA	protein_coding	0	0	1	11	8	0	0	1	0	0	0	0	0	3
SMA2	YML066C	YML066C_mRNA	protein_coding	0	0	2	3	2	0	0	2	0	0	0	0	0	1
SMC3	YJL074C	YJL074C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SMC4	YLR086W	YLR086W_mRNA	protein_coding	0	4	7	15	5	0	0	7	0	0	0	0	4	10
SMC6	YLR383W	YLR383W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SMD1	YGR074W	YGR074W_mRNA	protein_coding	0	0	0	8	6	0	0	0	0	0	0	0	0	2
SMD2	YLR275W	YLR275W_mRNA	protein_coding	0	0	0	16	4	0	0	0	0	0	0	0	0	12
SMD3	YLR147C	YLR147C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SMF3	YLR034C	YLR034C_mRNA	protein_coding	0	3	0	5	4	0	0	0	0	0	0	0	3	1
SML1	YML058W	YML058W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SMP3	YOR149C	YOR149C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SNC2	YOR327C	YOR327C_mRNA	protein_coding	0	0	0	10	6	0	0	0	0	0	0	0	0	4
SNF7	YLR025W	YLR025W_mRNA	protein_coding	0	1	0	7	6	0	0	0	0	0	0	0	1	1
SNL1	YIL016W	YIL016W_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
SNN1	YNL086W	YNL086W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SNP1	YIL061C	YIL061C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SNT1	YCR033W	YCR033W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SNU56	YDR240C	YDR240C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SNZ3	YFL059W	YFL059W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SOL1	YNR034W	YNR034W_mRNA	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0
SPB1	YCL054W	YCL054W_mRNA	protein_coding	0	5	0	35	21	0	0	0	0	0	0	0	5	14
SPC2	YML055W	YML055W_mRNA	protein_coding	0	0	0	11	11	0	0	0	0	0	0	0	0	0
SPC24	YMR117C	YMR117C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SPC3	YLR066W	YLR066W_mRNA	protein_coding	0	0	0	14	12	0	0	0	0	0	0	0	0	2
SPC98	YNL126W	YNL126W_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
SPF1	YEL031W	YEL031W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SPG3	YDR504C	YDR504C_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
SPG5	YMR191W	YMR191W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SPH1	YLR313C	YLR313C_mRNA	protein_coding	0	1	2	11	9	0	0	2	0	0	0	0	1	2
SPN1	YPR133C	YPR133C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SPO19	YPL130W	YPL130W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SPO23	YBR250W	YBR250W_mRNA	protein_coding	0	0	0	10	10	0	0	0	0	0	0	0	0	0
SPO71	YDR104C	YDR104C_mRNA	protein_coding	0	1	2	3	0	0	0	2	0	0	0	0	1	3
SPO73	YER046W	YER046W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SPO77	YLR341W	YLR341W_mRNA	protein_coding	0	3	1	7	3	0	0	1	0	0	0	0	3	4
SPP2	YOR148C	YOR148C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SPR3	YGR059W	YGR059W_mRNA	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	9
SPS22	YCL048W	YCL048W_mRNA	protein_coding	0	4	3	26	12	0	0	3	0	0	0	0	4	14
SPT16	YGL207W	YGL207W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
SPT20	YOL148C	YOL148C_mRNA	protein_coding	0	2	3	23	13	0	0	3	0	0	0	0	2	10
SPT4	YGR063C	YGR063C_mRNA	protein_coding	0	0	0	4	2	0	0	0	0	0	0	0	0	2
SPT6	YGR116W	YGR116W_mRNA	protein_coding	0	3	1	22	8	0	0	1	0	0	0	0	3	14
SPT7	YBR081C	YBR081C_mRNA	protein_coding	0	0	0	6	5	0	0	0	0	0	0	0	0	1
SPT8	YLR055C	YLR055C_mRNA	protein_coding	0	0	0	3	2	0	0	0	0	0	0	0	0	1
SRB5	YGR104C	YGR104C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SRB6	YBR253W	YBR253W_mRNA	protein_coding	0	0	0	24	23	0	0	0	0	0	0	0	0	1
SRC1	YML034W	YML034W_mRNA	protein_coding	0	5	4	26	14	0	3	4	0	1	0	0	4	10
SRD1	YCR018C	YCR018C_mRNA	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0
SRL2	YLR082C	YLR082C_mRNA	protein_coding	0	0	1	26	19	0	0	1	0	0	0	0	0	7
SRN2	YLR119W	YLR119W_mRNA	protein_coding	0	1	0	15	3	0	0	0	0	0	0	0	1	12
SRO77	YBL106C	YBL106C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
SRP101	YDR292C	YDR292C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SRV2	YNL138W	YNL138W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SRY1	YKL218C	YKL218C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SSC1	YJR045C	YJR045C_mRNA	protein_coding	0	3	0	31	17	0	0	0	0	0	0	0	3	14
SSD1	YDR293C	YDR293C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SSK2	YNR031C	YNR031C_mRNA	protein_coding	0	3	0	0	0	0	0	0	0	0	0	0	3	0
SSL2	YIL143C	YIL143C_mRNA	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0
SSP120	YLR250W	YLR250W_mRNA	protein_coding	0	0	0	15	15	0	0	0	0	0	0	0	0	0
SSQ1	YLR369W	YLR369W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
SSU1	YPL092W	YPL092W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SSZ1	YHR064C	YHR064C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
STE11	YLR362W	YLR362W_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
STE24	YJR117W	YJR117W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
STE5	YDR103W	YDR103W_mRNA	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0
STH1	YIL126W	YIL126W_mRNA	protein_coding	0	1	1	3	2	0	0	1	0	0	0	0	1	1
STM1	YLR150W	YLR150W_mRNA	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4
STT4	YLR305C	YLR305C_mRNA	protein_coding	0	8	3	27	10	0	0	3	0	0	0	0	8	17
STU1	YBL034C	YBL034C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
STU2	YLR045C	YLR045C_mRNA	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0
SUF23	tG(GCC)J2	tG(GCC)J2_tRNA	protein_coding	0	0	0	19	17	0	0	0	0	0	0	0	0	2
SUF4	tG(UCC)G	tG(UCC)G_tRNA	protein_coding	0	0	0	15	6	0	0	0	0	0	0	0	0	9
SUF6	tG(UCC)N	tG(UCC)N_tRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SUF7	tP(UGG)M	tP(UGG)M_tRNA	protein_coding	0	0	0	15	15	0	0	0	0	0	0	0	0	0
SUF8	tP(UGG)H	tP(UGG)H_tRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SUL2	YLR092W	YLR092W_mRNA	protein_coding	0	4	4	21	9	0	0	4	0	0	0	0	4	12
SUP17	tS(UGA)I	tS(UGA)I_tRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SUP2	tY(GUA)D	tY(GUA)D_tRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SUP4	tY(GUA)J2	tY(GUA)J2_tRNA	protein_coding	0	0	0	47	29	0	0	0	0	0	0	0	0	18
SUP5	tY(GUA)M1	tY(GUA)M1_tRNA	protein_coding	0	0	0	19	12	0	0	0	0	0	0	0	0	7
SUP54	tL(CAA)G2	tL(CAA)G2_tRNA	protein_coding	0	0	0	7	5	0	0	0	0	0	0	0	0	2
SUR7	YML052W	YML052W_mRNA	protein_coding	0	0	0	24	13	0	0	0	0	0	0	0	0	11
SWF1	YDR126W	YDR126W_mRNA	protein_coding	0	2	3	24	2	0	0	3	0	0	0	0	2	22
SWH1	YAR042W	YAR042W_mRNA	protein_coding	0	1	2	3	3	0	0	2	0	0	0	0	1	0
SWP82	YFL049W	YFL049W_mRNA	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0
SWR1	YDR334W	YDR334W_mRNA	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0
SWS2	YNL081C	YNL081C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SYF2	YGR129W	YGR129W_mRNA	protein_coding	0	1	0	13	6	0	0	0	0	0	0	0	1	7
SYG1	YIL047C	YIL047C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
